money_made_inv,loan_amnt,out_prncp_inv,term,int_rate
-2.8912378512708563,17500,0.0,36,16.55
-206.67000000000007,7800,1758.23,36,12.79
-2.2525220938231856,16000,0.0,36,18.49
-1.7743259561411084,12000,0.0,36,8.18
-6.09910360235045,12000,0.0,36,7.26
-7.99863048153039,11000,0.0,60,11.99
-0.6609690250973687,7000,0.0,36,10.91
-2.8910443846152987,5300,0.0,36,18.99
8.98559653395537,35000,0.0,36,11.49
3.616437034750137,18550,0.0,36,14.64
-2028.37,6000,2447.45,36,5.32
13.175357282522471,30000,0.0,36,9.67
-10.20970722379114,31200,0.0,36,19.99
-7.37978469282302,7500,0.0,36,8.19
-15020.79,30000,21938.69,60,15.05
-3.146577190137976,6000,0.0,36,10.49
501.29,6000,0.19,36,5.32
-742.1399999999999,3000,967.7,36,5.32
1.9021676542535448,19200,0.0,36,7.39
-5.328456874426953,12000,0.0,36,5.32
1299.59,24000,3089.83,36,11.47
-145.13000000000102,25200,2256.37,36,5.32
5.9191464871790345,20000,0.0,36,7.49
5.918861328254101,14000,0.0,36,7.26
4.904845531792868,12000,0.0,36,13.35
-2.1215035848266752,12000,0.0,60,12.59
0.7405890091551671,6650,0.0,36,16.55
-0.0084711401434697,9000,0.0,36,12.74
12.285098744045314,25000,0.0,60,14.31
-17.570000000000164,2500,305.81,36,7.39
1.2976330260036568,6000,0.0,36,9.99
-0.6954672774242033,5000,0.0,36,6.89
1.2859140617446638,6000,0.0,36,14.49
-1.01566252672082,19000,0.0,36,12.99
-20620.83,22000,20923.78,36,8.81
4.320432218666119,5200,0.0,36,7.89
0.1885752068472991,12000,0.0,36,8.39
-5.375723519727622,18000,0.0,36,6.39
1.999052431132149,13000,0.0,36,7.89
9.967635326514298,8000,0.0,36,14.49
-1.693163661828421,16000,0.0,36,11.67
193.51000000000025,9000,1441.71,36,11.49
3.7803303966110575,20000,0.0,60,16.29
-5.324205756865684,10000,0.0,36,6.03
1.0450717492586867,8000,0.0,36,13.67
-3.653542254497167,10000,0.0,36,13.66
-2845.0,3500,2972.12,36,7.84
-1103.9400000000005,10000,2829.97,36,11.49
-8.05132517606426,10000,0.0,60,17.57
-2.7242068400110786,15000,0.0,36,6.39
-7.519984944857263,3000,0.0,36,10.99
7.093133086503429,25000,0.0,36,10.49
1.760612765194489,14400,0.0,60,14.64
1540.8600000000006,11850,2813.89,60,13.66
-3.0603104259663723,7250,0.0,36,12.99
-8753.83,11200,9222.75,36,7.84
0.0365970556008712,6500,0.0,36,6.89
-4.231899640248512,6400,0.0,36,7.99
0.889015327472054,8000,0.0,36,7.89
-7.162247628730455,2000,0.0,36,7.49
-1004.7999999999992,10000,3239.17,36,14.99
-6.297210606769856,2000,0.0,36,12.99
-7.275778297739539,10275,0.0,36,9.8
-5.7560109230569445,15000,0.0,60,13.99
4.95141284718266,25200,0.0,60,19.99
-12658.87,14000,12987.53,36,10.08
-157.28999999999996,6000,1134.82,36,10.49
0.1251454039433711,15000,0.0,36,12.85
-1433.3799999999992,10000,3130.84,36,11.49
-8.927360872590546,5400,0.0,36,18.06
5.267762872107145,12000,0.0,60,16.55
0.1870952996122426,11375,0.0,36,12.62
-1.4448174451814983,22000,0.0,60,13.44
1.016305133322203,20000,0.0,60,17.27
-8242.62,20000,16755.16,60,30.65
-4166.4400000000005,6500,4733.17,36,10.9
3.448838834853087,9000,0.0,36,14.08
-2.176079247047552,24000,0.0,60,16.59
4.770778404614113,40000,0.0,36,7.39
-4.097234623392537,8000,0.0,36,9.93
-9582.94,14400,11195.45,60,9.44
396.2399999999998,2400,78.62,36,11.99
-2.7987267584148623,35000,0.0,60,22.45
-2.7341739133765985,10000,0.0,36,10.99
2.2693864448416976,11150,0.0,36,13.33
4.1262959654562055,15000,0.0,60,6.49
2.813711531179757,8500,0.0,36,13.35
-2.3238105473361657,19400,0.0,60,19.99
-10136.79,12000,10483.98,36,7.21
3.1311747422480893,17000,0.0,60,10.75
9.720524801446812,16800,0.0,60,11.39
-20849.83,35000,23240.49,36,7.35
8.428929510566721,20000,0.0,36,7.26
-9.023148492590265,35000,0.0,36,11.53
-13.14121145752351,20000,0.0,60,9.93
-2.2192422039652,10000,0.0,36,18.24
-0.0099047594669345,11000,0.0,36,7.07
3.058090892080682,5000,0.0,36,7.49
6.602681384338024,12000,0.0,36,9.49
-22686.99,25000,23116.33,36,7.21
-0.7199559273152812,8000,0.0,36,7.89
-5165.03,5500,5221.53,36,6.46
-3631.35,5000,3835.35,36,6.19
-10279.94,14200,11177.06,36,14.47
5.567557943456086,10000,0.0,36,13.49
4.544998547686327,6400,0.0,36,9.16
6.276155834996882,14000,0.0,36,13.49
-3.043709274288306,15000,0.0,60,8.67
-1.2792340180896524,10500,0.0,36,12.39
-0.6271573966194663,8000,0.0,36,15.31
-2.342023021402988,10950,0.0,60,13.66
-3.05232197210806,17100,0.0,36,10.42
2.6642392941520883,15000,0.0,60,16.01
5.069072721545107,7000,0.0,36,18.24
1.6576702429278471,24250,0.0,36,24.5
-6173.63,10000,6549.9,36,5.31
-3.067925193918209,18150,0.0,36,13.35
7.452329534906132,4800,0.0,36,11.99
5.911996714529407,4200,0.0,36,8.18
-9386.16,10000,9497.8,36,7.02
-3.695438533559316,4000,0.0,36,14.49
-13043.18,15000,13567.3,36,11.06
-2747.3900000000003,10800,3871.83,36,7.49
-6.898880619545618,12000,0.0,36,7.62
-3.633855072254934,12000,0.0,60,24.85
-7793.0,16000,9442.26,36,9.44
-0.8900376377162131,7000,0.0,36,11.49
-4.085939602943221,15000,0.0,60,12.29
-2.9074185082292905,15000,0.0,36,12.74
2.9389029208444666,26400,0.0,36,10.91
-0.6814627566092929,7000,0.0,36,9.99
1596.7099999999991,20000,613.61,36,6.97
-13498.37,18000,15972.06,60,17.47
-9760.97,28000,14490.26,36,15.05
-20209.16,40000,23281.88,36,7.21
-2.334717786666718,28025,0.0,60,8.18
0.3887032078216862,6500,0.0,36,8.9
-0.1929292295895009,21000,0.0,60,18.99
-4.305823535063313,22800,0.0,60,13.67
2.3394743955182724,9000,0.0,36,9.17
-16858.58,20000,17473.29,36,7.21
1.4151811356377528,24000,0.0,36,7.97
5.682332457096538,10000,0.0,36,5.32
-9078.79,10000,9246.52,36,7.21
-4.998390455118563,13600,0.0,36,7.89
-1.428957153619267,14000,0.0,36,10.75
9.507814023540602,26800,0.0,60,20.0
-0.279693288379398,11000,0.0,36,12.29
-2.2490717828438496,10500,0.0,36,7.39
810.5499999999993,15000,449.42,36,5.32
-7.836475470805531,4900,0.0,36,14.49
-0.2698778634914279,15000,0.0,36,11.44
-7734.81,14400,8767.44,36,7.07
-9.847508629611111,24000,0.0,36,7.69
1.6819672652354072,15000,0.0,36,6.68
3.8678746678087794,26600,0.0,36,17.14
-3.261930197845962,19000,0.0,36,9.8
-1.354568038857645,18500,0.0,36,8.9
-1.399514782604324,16000,0.0,60,11.99
-3526.54,7000,4077.76,36,7.35
-14424.88,20000,15410.21,36,7.46
-16022.09,40000,31874.76,60,26.3
-1980.79,10000,2990.98,36,6.99
-9914.23,30000,14750.39,36,12.62
-4.513077511558728,23000,0.0,60,10.33
1.3935094857206745,30000,0.0,36,13.65
1.0462340738822726,10000,0.0,36,7.26
-2.485838210409325,35000,0.0,36,9.99
-3.1478889534582706,2000,0.0,36,7.99
-5.314304792323423,6000,0.0,36,9.17
-1.8590936078925344,9000,0.0,36,9.49
-2.751743038065274,6500,0.0,36,9.93
-6.777839367375037,9175,0.0,36,17.57
-2.2873575889016093,35000,0.0,36,17.57
4.3934607573332825,3025,0.0,36,20.0
-0.8533195112950471,5000,0.0,36,12.62
-1.8819899626421177,6000,0.0,36,10.49
14.145863450198686,2400,0.0,36,17.09
2.233197940324531,28000,0.0,60,14.08
2.135201990211306,5000,0.0,36,12.74
0.5293558685798612,11150,0.0,60,17.57
-0.4432451337978041,15000,0.0,36,12.59
-3.352764324936768,20000,0.0,60,8.18
-9.634452207752554,12600,0.0,60,11.44
7.487317790074851,11000,0.0,60,15.99
0.9763630010055824,20000,0.0,60,8.67
-6.047535229435664,10000,0.0,36,6.03
-2.704616441618226,10000,0.0,60,19.99
3.49320727077886,10000,0.0,36,15.61
-6.154096627682767,15500,0.0,60,10.42
-3.4252287561763484,20000,0.0,36,9.93
-4.892576795250617,12000,0.0,36,6.49
3.077047161568069,12100,0.0,36,11.49
6.052394196383828,21500,0.0,36,5.32
-6.114497693111645,35000,0.0,36,17.86
-3.321952713398665,18000,0.0,60,11.53
0.5843267398094178,25000,0.0,36,12.59
-8.175453735905121,14000,0.0,60,14.33
-0.7718150385577023,5025,0.0,36,17.57
-9.252034965825452,7600,0.0,36,13.99
-3701.65,5000,4020.96,36,10.56
3.845781261782511,20000,0.0,60,14.49
-2.75059221879928,7200,0.0,36,6.39
-4497.870000000001,14000,6198.44,36,9.44
-9060.67,16000,10191.89,36,7.35
-13792.32,32000,18397.36,36,12.62
-2.184176260255238,8000,0.0,36,13.33
-7.387630144842064,18000,0.0,36,9.75
7.901939601234576,9600,0.0,36,9.99
2.7794924350664507,18000,0.0,36,11.53
2.915459011158662,19200,0.0,60,18.24
-17114.18,21000,17806.78,36,7.21
-437.7400000000016,25000,6626.66,36,15.99
-6495.870000000001,17600,9096.56,36,11.99
576.2299999999996,10000,1007.95,36,13.59
2.3394646297752306,4200,0.0,36,30.74
1.3790588162580366,16000,0.0,36,13.67
-2.733087973405779,22875,0.0,36,20.2
-1.8119889172723376,19000,0.0,36,7.26
-4.5879390082307046,35000,0.0,36,13.99
483.2700000000005,8000,759.21,36,9.75
-3.200301302244964,10000,0.0,36,12.69
-6.890702602137425,20000,0.0,36,7.99
-12090.24,20000,15671.87,60,14.08
2.4519278781668548,16150,0.0,36,10.49
2.2640743441739555,30000,0.0,36,7.99
3.87249899180178,21000,0.0,60,18.84
4.747615100305807,14825,0.0,36,7.89
1736.0600000000013,16000,1029.88,36,10.75
1.7448319264998386,35000,0.0,60,20.99
-7127.16,24000,11106.76,36,12.62
1.1304388002155277,32000,0.0,60,21.49
-10226.51,13000,10654.77,36,6.11
0.8166469481716483,30000,0.0,36,12.49
0.3565250050800886,25000,0.0,60,22.74
0.0735094166639164,7000,0.0,36,10.42
-0.584054765247419,17700,0.0,60,17.99
-1.8292984965068035,19850,0.0,36,13.65
-2907.42,5000,3362.81,36,9.93
-1720.5,12000,3755.78,36,11.49
2.674977125446926,6000,0.0,36,13.33
-12.14053486556745,12000,0.0,36,6.89
-5.345626596864246,8500,0.0,36,7.21
-1.5173780414015554,16000,0.0,36,11.99
4.607450609850104,35000,0.0,60,19.52
0.4434847245211852,26125,0.0,36,13.67
-13.05859737928914,19000,0.0,60,14.33
-96.01000000000022,5000,951.76,36,10.99
-6.6317423143145895,10000,0.0,60,14.07
-4.493709608581668,29700,0.0,36,8.9
-0.9325738601004252,35000,0.0,36,13.18
-0.3666197834278656,25000,0.0,60,16.01
3.0836248382923843,22400,0.0,36,14.65
-1.4573828537324918,10000,0.0,36,7.21
3.656843279303411,16000,0.0,36,9.49
-3.061778184005452,12000,0.0,36,9.99
2.656774465946848,35000,0.0,60,21.45
-5.12387198944987,18000,0.0,60,15.59
2722.2000000000007,25700,4487.51,36,16.99
-6.663520450350453,40000,0.0,60,11.44
-0.1058715428813218,15000,0.0,60,14.47
-12.205152354909083,17600,0.0,36,7.69
-4.359929900411897,14400,0.0,36,12.29
-7.248098494213204,30000,0.0,36,7.89
-4889.69,10000,5902.62,36,9.44
4.063772216578354,5000,0.0,36,13.66
-3.903212226765111,4700,0.0,36,9.75
-2.2110916152834315,26000,0.0,36,13.35
11.271107092449014,10400,0.0,36,13.44
-4586.57,20000,8112.22,36,12.74
5.348767843716412,15000,0.0,60,15.61
-906.3899999999994,10000,2500.37,36,10.49
-7.156323942741581,25000,0.0,60,13.18
-19344.39,32000,25075.0,60,14.08
-443.9100000000001,1600,561.72,36,5.32
-4.462144088694085,20000,0.0,60,13.35
-6734.15,16000,8592.25,36,9.93
-2652.91,5000,3060.23,36,7.97
6.428635242844832,20000,0.0,36,12.99
16.123788777483238,5000,0.0,36,7.07
-4.694078468800056,14000,0.0,60,13.33
-9.904324116528509,16000,0.0,36,10.99
-7.275880219915059,18000,0.0,36,11.53
2.0773552259243573,24000,0.0,36,12.49
-4.63820867790671,10000,0.0,36,11.53
-5032.35,20000,10083.72,60,11.47
5.184990052273353,16000,0.0,36,6.49
-2.4683470759317285,11375,0.0,36,11.99
4.310979854128753,5000,0.0,36,11.49
6.866428881827079,15625,0.0,36,10.15
3.1377559991039345,16000,0.0,36,6.89
-8784.51,10000,8977.01,36,6.11
-3.7056753605518096,8000,0.0,36,6.49
-10.119921399423603,15000,0.0,60,13.33
3.840916307542986,9800,0.0,36,7.26
-4040.79,6400,4407.86,36,6.72
8.582171971135562,12000,0.0,36,7.9
748.0699999999997,14000,419.63,36,5.32
-7783.4,15000,8627.08,36,5.32
-3.1710328915479264,12750,0.0,60,21.67
14.667837002814911,25000,0.0,36,15.31
5.972527093571807,25000,0.0,36,13.33
0.06694536495774,35000,0.0,60,17.57
-1.066874597128262,24000,0.0,36,7.62
-0.6779307374559073,32750,0.0,60,22.15
-2.802866799202799,15000,0.0,36,12.29
4.352136497642996,8400,0.0,36,8.39
1.620014323604006,14000,0.0,60,18.55
-12.031219386132443,24000,0.0,60,15.05
-5.70764337827261,6400,0.0,36,12.29
-11873.41,25000,13851.33,36,7.07
-8.64057848507559,15000,0.0,36,11.99
-5.36036292680881,29850,0.0,36,13.98
-8.140978043379455,16000,0.0,36,6.62
-6.437926734022934,1600,0.0,36,16.29
10.364785497118852,8300,0.0,36,18.99
5.2660826138602825,16000,0.0,60,26.24
3.829051370335754,15000,0.0,36,9.99
-2289.98,6000,2826.87,36,7.21
-2.6589639773211093,10000,0.0,36,6.08
-2.5986933660015445,20800,0.0,60,18.25
-11609.6,15000,12986.22,60,16.91
6.428645229606461,1000,0.0,36,16.55
-3501.93,6000,3984.84,36,9.44
-8387.18,10000,8790.88,36,10.47
4.523066252777351,13000,0.0,36,12.74
-2518.540000000001,11000,3608.19,36,6.99
-6456.84,16000,8713.78,36,11.99
-18072.9,20000,18553.62,36,10.08
6.021181450071495,28000,0.0,60,9.99
-4.377817495377501,20000,0.0,36,6.89
-2.169611127087621,21000,0.0,60,8.18
-10418.18,35000,16197.22,36,12.62
1.6039731611591257,32625,0.0,60,15.99
-7988.139999999999,12000,8561.67,36,6.07
-3908.48,7200,4674.7,36,10.91
-3876.56,16000,6419.3,36,11.49
-2.235047334107032,2400,0.0,36,6.99
-13844.28,24000,17276.49,60,9.93
6.562532235529853,10000,0.0,36,10.99
-364.0400000000009,11200,2209.94,36,10.99
1.588785997294749,16800,0.0,60,10.49
9.650978855875833,15000,0.0,36,5.32
-1.632138436975913,20000,0.0,36,11.99
-3.118754019342161,24000,0.0,36,8.18
6.529208429653004,5600,0.0,36,9.49
3.3867676010627594,12000,0.0,60,15.99
1.380959700528123,22000,0.0,60,8.39
-1682.7799999999995,9600,3299.25,36,11.44
-7.727460111275127,16000,0.0,60,17.99
-4.60366288864005,7500,0.0,36,13.53
-2.177250840104518,10550,0.0,60,15.31
-7215.19,10000,7701.87,36,7.34
-10101.28,15000,11310.38,36,10.9
4.406719919047504,15000,0.0,36,19.03
-3.9609073817434433,25000,0.0,36,7.89
-0.1766028550779776,7200,0.0,36,12.29
10.155697610540528,10000,0.0,36,9.99
6.652340267996621,7200,0.0,36,12.29
-1.168866096159466,19200,0.0,36,13.35
-4106.669999999998,26800,9359.52,36,13.49
-9.442933098326726,31000,0.0,36,6.89
-4.203576439981295,18000,0.0,36,24.08
-3.11863274536647,30000,0.0,36,17.27
-18387.05,20000,18779.06,60,8.19
2.3432989791551746,21000,0.0,36,7.35
4.605370905990387,10000,0.0,36,9.17
1.1727228626761352,10000,0.0,36,14.49
9.098402554789466,15000,0.0,36,11.39
-2.486862186802375,18000,0.0,36,11.99
-4086.19,6000,4499.09,36,9.43
-8519.91,35000,12481.84,36,7.99
-0.8181877689307794,20000,0.0,36,5.32
-5.317452250126592,30000,0.0,36,13.99
-7.658623566992633,28000,0.0,36,6.24
-2.5139558905696378,25000,0.0,36,7.49
0.1921946801611507,20000,0.0,36,9.49
0.372439109694008,4000,0.0,36,15.1
-5.0442309688492735,20000,0.0,36,6.99
-8145.57,10000,8479.38,36,7.21
0.1416108278091825,18000,0.0,60,17.57
5.9131420228663085,25000,0.0,36,5.32
-7440.74,8500,7650.9,36,7.84
-12073.98,16000,14555.99,60,21.85
6.032489920192916,14400,0.0,36,13.67
3434.7000000000007,20000,1156.18,36,14.46
-2.4747133112290527,18000,0.0,60,12.99
0.6930082436140562,19450,0.0,36,30.79
7.927382435851787,10000,0.0,60,18.06
-2.5377630147026258,3000,0.0,36,12.29
-14146.13,20000,17670.38,60,20.39
-1.529827522469212,6000,0.0,36,7.96
10.45787428245236,8075,0.0,36,11.49
2150.26,10000,632.19,60,30.17
-0.6693040516888886,6500,0.0,36,13.56
-4.125590245451472,10000,0.0,36,12.85
-807.29,5000,1733.73,36,12.74
11.113928449958596,8000,0.0,36,7.34
0.4623526126560952,12000,0.0,60,30.65
-4.539224982407167,5000,0.0,36,6.49
-3.9139343169991694,8000,0.0,36,11.47
6.033111002663404,35000,0.0,36,9.75
-5.2068854760404415,8000,0.0,36,9.93
6.444228404912419,14000,0.0,60,17.09
-2.052136961755931,15000,0.0,36,11.44
-7744.309999999999,10000,8274.41,36,9.58
5.083875394705207,20000,0.0,36,14.46
4.740473981421212,10000,0.0,60,23.99
-6.877785070407728,10000,0.0,36,6.99
-8631.68,15000,10134.12,36,10.91
-1591.09,12000,5331.68,60,13.18
3.470572228816225,3000,0.0,36,12.29
8.759227829562592,7500,0.0,36,23.4
1.9584544557867567,8400,0.0,36,19.47
141.59000000000017,20000,3884.87,36,12.79
-44.150000000001455,20000,4593.44,36,14.49
1204.8100000000013,21000,7784.47,60,16.55
-3.707359837596008,8000,0.0,36,13.59
2.3902641674435383,25000,0.0,36,6.49
4.240636550107466,3000,0.0,36,12.79
4.496550885373869,20000,0.0,36,11.53
-8045.88,15000,9794.47,36,11.99
10.308246476269616,7000,0.0,36,12.99
-4289.16,6000,4902.31,36,16.01
-10.593195848950112,18000,0.0,60,13.98
-0.9233611413649662,6000,0.0,36,8.19
1.815294570005168,12000,0.0,36,8.9
-1843.2700000000004,12450,4347.86,36,13.49
4.647739448881147,16000,0.0,60,18.99
5.740365590375493,10000,0.0,36,8.18
-0.0082305252952878,10000,0.0,60,22.39
3.2200219516016,10000,0.0,60,14.08
-3.947204873659868,7500,0.0,36,11.99
-5.140408075093463,20000,0.0,60,14.99
4.1292460291371125,10000,0.0,36,8.49
-3.307287114016164,8000,0.0,36,10.75
-3568.22,15000,6639.8,36,14.99
-3.553038445813778,25450,0.0,60,21.7
-2773.45,8000,3879.24,36,10.91
-5.37679018374827,10000,0.0,60,9.93
3.957009071941713,28000,0.0,60,10.99
-4.363380656907643,12000,0.0,60,13.99
-14339.33,15000,14640.26,60,12.98
-37542.88,40000,38007.02,36,7.56
-6.499208523835204,16000,0.0,36,12.99
4.860929517843839,12450,0.0,60,20.99
-1.1515855643084458,9300,0.0,36,7.26
-3.710162334027944,10000,0.0,60,18.55
6.987990731902639,20000,0.0,36,8.59
-11.441755006590684,10500,0.0,36,15.61
-6.513482795900867,20000,0.0,60,12.29
2.91843585635469,10000,0.0,36,7.89
-1.2796093212632278,35000,0.0,36,11.44
6.406168469276549,4000,0.0,36,17.57
5.185457882296128,30000,0.0,60,12.99
4.5144280969893575,24000,0.0,60,13.67
1.933961296374068,5000,0.0,36,7.89
2.134202447430395,7050,0.0,36,16.29
-9.249122172632717,21000,0.0,60,16.59
-1.309051755837424,15500,0.0,36,16.49
-4373.7,5000,4504.79,36,8.46
447.2299999999996,5600,171.64,36,6.97
3.475813122670917,10000,0.0,36,9.16
-8774.630000000001,10000,8984.83,36,6.67
-4212.07,8500,4857.35,36,7.21
-0.8384739888297287,5000,0.0,36,11.22
-8350.619999999999,10000,9179.81,60,15.02
-6.433730820633574,2175,0.0,36,21.18
-0.8380441989734673,10000,0.0,36,6.89
6.373726894035365,6000,0.0,36,12.62
6.618912901920813,18000,0.0,60,18.99
-9319.0,10000,9554.04,36,15.02
-5.98417615874639,5000,0.0,36,6.49
82.5,4800,939.74,36,13.49
-12370.66,18000,13421.69,36,7.96
-10648.48,15000,11636.44,36,9.43
-2015.42,10000,4971.8,60,12.99
-4495.280000000001,8000,5113.04,36,7.97
2.773498897208448,14675,0.0,60,18.92
1.6649448252884382,9000,0.0,36,14.08
-2.668264057392791,25000,0.0,60,16.99
-4.11220871547718,5000,0.0,36,5.32
0.4137272833470107,4400,0.0,36,9.17
-6.648085252480682,20000,0.0,36,7.89
8.654813789866953,6000,0.0,36,6.49
3.4491971853559185,25000,0.0,60,11.67
6.611176445868865,25000,0.0,60,11.44
3.0171083458016863,22000,0.0,36,17.76
-30509.74,35000,32262.52,60,10.47
-2.7366805456177703,15000,0.0,60,11.53
-0.4530132555190636,35000,0.0,36,16.29
-5.186642792204723,27000,0.0,60,17.27
-13529.62,30000,19519.49,36,19.03
1.9703722242831043,5200,0.0,36,7.07
0.0365607935799652,20000,0.0,36,6.03
-3.157268455523821,14750,0.0,36,11.22
-8.527741386065882,15000,0.0,60,14.99
10.618640777169349,15000,0.0,60,11.99
-0.9249079302886531,14400,0.0,60,12.69
3.4949763871184296,12000,0.0,36,6.49
-3.0707056669766253,3500,0.0,60,24.08
3.8078141572853568,20400,0.0,36,13.67
-2746.4,8000,3550.35,36,7.24
-3.36108587203646,20000,0.0,36,15.61
-1.150456810520368,9850,0.0,36,22.74
-4709.6,8000,5539.79,36,16.46
4.585140794242867,25000,0.0,60,17.57
-0.0036609019902968,24000,0.0,60,14.46
-12176.01,20000,13142.23,36,5.32
-1.027176630892078,35000,0.0,60,9.93
-1787.4500000000007,30000,8799.39,36,14.99
-3.567684104442378,31000,0.0,60,13.49
-10805.669999999998,35000,16125.52,36,11.44
3.3756116380316508,24000,0.0,60,15.31
1.9354627156667368,15000,0.0,36,7.24
4.415193924129782,20000,0.0,36,11.53
-18752.12,20000,19012.66,36,8.19
-2.7656272724163102,28000,0.0,36,13.99
-1.844151390673834,28000,0.0,36,7.26
-7856.96,8400,7989.08,36,8.81
-2529.16,5000,2907.61,36,7.07
-8.734763928120012,12000,0.0,60,13.65
281.46000000000004,6000,767.73,36,10.99
1.9965100613832707,6000,0.0,36,15.99
982.4699999999992,12000,2017.95,36,15.59
4.8517697207869634,5000,0.0,36,9.93
-7.3672711089454275,24000,0.0,36,12.39
5.612640913007134,12000,0.0,36,5.32
-9.031408972252956,12000,0.0,36,12.29
3.312232133957449,3000,0.0,36,10.75
-4408.58,6500,4883.09,36,9.92
-33755.95,40000,35030.57,36,8.46
-5.711074413375748,18000,0.0,36,10.99
-0.9552204669455868,25000,0.0,36,11.99
9.976893417715177,14000,0.0,36,6.03
-5.845738753267216,14000,0.0,36,13.49
-20081.29,30000,21333.79,36,5.31
-8742.7,10000,9009.59,36,8.46
-0.30681454895693,4000,0.0,36,13.99
2.122758685722053,21000,0.0,60,7.46
-5.776544199205903,36000,0.0,60,19.03
2.1127298639830765,21000,0.0,60,17.57
-99.28000000000064,15000,1834.86,36,7.39
8.902474459616426,28000,0.0,60,10.49
-5960.969999999999,10000,6639.57,36,7.35
-8.710739125424894,2600,0.0,36,10.99
6.845463721409219,14000,0.0,36,11.22
-4.020983507809092,3000,0.0,36,13.33
-5.628877184709888,6650,0.0,36,14.49
-3.282238473456596,14400,0.0,36,7.89
3.239470870013041,24000,0.0,36,16.55
-13195.07,15000,13749.73,60,7.84
5.397820732322474,28000,0.0,36,6.99
3.855679436409463,12350,0.0,36,18.99
-13565.02,20000,15025.06,36,9.92
1.2721749242307263,24000,0.0,60,12.29
-2212.07,6000,3101.05,36,11.99
-2142.58,10000,3320.6,36,8.24
-1220.25,10000,2434.95,36,7.99
-5.730859378821313,16000,0.0,36,13.98
-5883.19,11000,6708.31,36,7.35
3.017790409906262,21500,0.0,36,11.53
-9354.43,13500,10017.54,36,6.71
-1.3501373119380669,32400,0.0,36,12.69
6.221855939234448,29000,0.0,60,10.99
-2.2293678261429,10000,0.0,36,11.49
-0.351912606789328,4000,0.0,36,10.15
-15095.62,30000,18788.53,36,11.99
7.003883356894783,9000,0.0,36,12.29
0.8919866850288748,24000,0.0,36,6.24
-2.562776551521792,32100,0.0,60,19.99
-5.487752466675824,20000,0.0,36,12.49
-8.266254883710122,6000,0.0,36,11.49
-5.547145058130367,20000,0.0,60,15.05
-7092.91,10000,7774.5,36,10.07
0.8163360729002886,8000,0.0,36,12.05
-6.36264199521708,6850,0.0,36,14.31
-5.441584461646468,1000,0.0,36,10.42
7.078325976653016,16000,0.0,60,16.99
-17503.23,24000,18352.73,36,5.31
222.1800000000003,4000,245.9,36,7.39
-3.64031627443128,15000,0.0,36,10.49
-6.896886120315844,10625,0.0,60,19.52
0.1704698931515725,25000,0.0,36,8.59
0.8074842212604367,3000,0.0,36,18.06
2.871891990554976,12000,0.0,60,30.99
-3.0858497894694663,35000,0.0,60,18.25
-2.687332891723023,10800,0.0,60,19.19
2.0788646987680126,6000,0.0,36,8.18
486.3100000000004,6550,1374.44,36,16.29
-1.956491248175117,1400,0.0,36,7.97
-0.6414903742909261,5600,0.0,36,25.49
4.579053965335877,12000,0.0,36,12.29
8.75907120481079,2000,0.0,36,15.59
8.107175654927246,17000,0.0,60,8.39
5.84944807453652,28000,0.0,60,14.31
-21199.49,25000,21794.99,36,6.11
0.1563223944883661,2650,0.0,36,9.17
-0.9841402651373226,3000,0.0,36,12.99
1.7687829504937314,4000,0.0,36,14.49
1.7680299821643366,8000,0.0,36,19.99
-917.04,2000,1039.78,36,5.32
5.403741386763308,35000,0.0,60,18.99
-2064.17,4800,2757.73,36,12.62
3.895530474155368,12000,0.0,36,5.32
3.2933115088988467,15000,0.0,36,13.33
-1.565613128570329,15000,0.0,36,11.44
-1.3172129958020953,6850,0.0,36,14.99
-18305.86,21000,19358.9,60,10.47
-7113.82,15000,8318.54,36,7.21
687.0699999999997,3850,128.03,36,12.99
-5.90751919241474,20000,0.0,36,7.9
-5.497207366299687,20000,0.0,36,9.17
3233.6800000000003,20000,657.23,36,11.99
3.034024139167768,10600,0.0,60,20.49
-8658.19,12000,9242.21,36,7.34
1.643528635075141,20000,0.0,60,22.74
-4452.88,6000,4818.04,36,10.07
-2.17887351962191,10000,0.0,36,11.99
6.103767225975091,8000,0.0,36,8.49
-8.3107055305457,7200,0.0,36,26.57
-7984.1,12000,8561.67,36,6.07
-6.654167767583523,14900,0.0,36,13.98
-2.4520326978900826,9175,0.0,36,14.99
1028.6100000000006,10800,1438.34,36,13.99
-6.087961476680808,10000,0.0,60,19.19
-0.6673418527903987,25000,0.0,36,14.08
-5.635198019329906,27000,0.0,36,12.79
3.771308955179909,10000,0.0,36,10.99
-2.2916490399427065,28000,0.0,60,17.86
1.8512724606192177,32000,0.0,60,9.49
-8765.59,10000,8984.82,36,6.67
-24492.8,28000,25226.93,36,8.46
-9535.58,25000,11765.72,36,7.07
-23337.67,32000,24470.34,36,5.31
-3.295236786840454,28000,0.0,36,7.69
-8.714742388531313,6500,0.0,36,10.42
-2.6363059648596785,24000,0.0,60,12.74
11.901441224529057,24000,0.0,36,7.89
-0.3435876661255511,18000,0.0,60,30.75
-6972.42,20000,8870.32,36,7.35
-2962.59,9600,4016.42,36,8.24
-5.039762127848074,14000,0.0,36,12.69
3.2122327391978374,18000,0.0,36,9.67
-2.071620015604714,8400,0.0,36,10.78
0.6173940333880777,15000,0.0,60,11.44
-3391.01,4000,3675.1,36,22.35
